"subj","wordNo","readTimes","word","item","quant","pred","itemtype"
"subj10",3,675,"in","filler-item1",NA,NA,"filler"
"subj10",4,670,"the","filler-item1",NA,NA,"filler"
"subj10",5,755,"front","filler-item1",NA,NA,"filler"
"subj10",6,690,"yard","filler-item1",NA,NA,"filler"
"subj10",7,891,"blossomed","filler-item1",NA,NA,"filler"
"subj10",8,776,"red","filler-item1",NA,NA,"filler"
"subj10",9,775,"yesterday","filler-item1",NA,NA,"filler"
"subj10",10,756,"morning.","filler-item1",NA,NA,"filler"
"subj10",1,810,"All","filler-item20",NA,NA,"filler"
"subj10",2,739,"the","filler-item20",NA,NA,"filler"
"subj10",3,655,"plates","filler-item20",NA,NA,"filler"
"subj10",4,495,"used","filler-item20",NA,NA,"filler"
"subj10",5,410,"in","filler-item20",NA,NA,"filler"
"subj10",6,416,"the","filler-item20",NA,NA,"filler"
"subj10",7,475,"restaurant","filler-item20",NA,NA,"filler"
"subj10",8,430,"were","filler-item20",NA,NA,"filler"
"subj10",9,506,"bought","filler-item20",NA,NA,"filler"
"subj10",10,380,"at","filler-item20",NA,NA,"filler"
"subj10",11,406,"a","filler-item20",NA,NA,"filler"
"subj10",12,465,"thrift","filler-item20",NA,NA,"filler"
"subj10",13,400,"store.","filler-item20",NA,NA,"filler"
"subj10",1,710,"All","filler-item16",NA,NA,"filler"
"subj10",2,525,"insects","filler-item16",NA,NA,"filler"
"subj10",3,415,"studied","filler-item16",NA,NA,"filler"
"subj10",4,445,"in","filler-item16",NA,NA,"filler"
"subj10",5,425,"the","filler-item16",NA,NA,"filler"
"subj10",6,431,"lab","filler-item16",NA,NA,"filler"
"subj10",7,395,"here","filler-item16",NA,NA,"filler"
"subj10",8,455,"have","filler-item16",NA,NA,"filler"
"subj10",9,411,"potentially","filler-item16",NA,NA,"filler"
"subj10",10,505,"fatal","filler-item16",NA,NA,"filler"
"subj10",11,526,"poisons.","filler-item16",NA,NA,"filler"
"subj10",1,815,"Each","filler-item10",NA,NA,"filler"
"subj10",2,495,"cowboy","filler-item10",NA,NA,"filler"
"subj10",3,471,"in","filler-item10",NA,NA,"filler"
"subj10",4,430,"western","filler-item10",NA,NA,"filler"
"subj10",5,475,"movies","filler-item10",NA,NA,"filler"
"subj10",6,460,"was","filler-item10",NA,NA,"filler"
"subj10",7,420,"played","filler-item10",NA,NA,"filler"
"subj10",8,411,"by","filler-item10",NA,NA,"filler"
"subj10",9,405,"a","filler-item10",NA,NA,"filler"
"subj10",10,417,"real","filler-item10",NA,NA,"filler"
"subj10",11,445,"cowboy","filler-item10",NA,NA,"filler"
"subj10",12,450,"in","filler-item10",NA,NA,"filler"
"subj10",13,337,"the","filler-item10",NA,NA,"filler"
"subj10",14,1778,"seventies.","filler-item10",NA,NA,"filler"
"subj10",1,587,"A","filler-item9",NA,NA,"filler"
"subj10",2,662,"kid","filler-item9",NA,NA,"filler"
"subj10",3,535,"broke","filler-item9",NA,NA,"filler"
"subj10",4,426,"his","filler-item9",NA,NA,"filler"
"subj10",5,470,"piggy","filler-item9",NA,NA,"filler"
"subj10",6,415,"bank","filler-item9",NA,NA,"filler"
"subj10",7,392,"open","filler-item9",NA,NA,"filler"
"subj10",8,450,"and","filler-item9",NA,NA,"filler"
"subj10",9,415,"collected","filler-item9",NA,NA,"filler"
"subj10",10,435,"all","filler-item9",NA,NA,"filler"
"subj10",11,350,"his","filler-item9",NA,NA,"filler"
"subj10",12,391,"treasures.","filler-item9",NA,NA,"filler"
"subj10",1,891,"Every","filler-item15",NA,NA,"filler"
"subj10",2,791,"gadget","filler-item15",NA,NA,"filler"
"subj10",3,847,"patented","filler-item15",NA,NA,"filler"
"subj10",4,621,"by","filler-item15",NA,NA,"filler"
"subj10",5,575,"this","filler-item15",NA,NA,"filler"
"subj10",6,556,"inventor","filler-item15",NA,NA,"filler"
"subj10",7,470,"proved","filler-item15",NA,NA,"filler"
"subj10",8,436,"very","filler-item15",NA,NA,"filler"
"subj10",9,481,"useful","filler-item15",NA,NA,"filler"
"subj10",1,895,"Each","filler-item8",NA,NA,"filler"
"subj10",2,496,"manager","filler-item8",NA,NA,"filler"
"subj10",3,410,"made","filler-item8",NA,NA,"filler"
"subj10",4,370,"the","filler-item8",NA,NA,"filler"
"subj10",5,435,"final","filler-item8",NA,NA,"filler"
"subj10",6,431,"decision","filler-item8",NA,NA,"filler"
"subj10",7,440,"right","filler-item8",NA,NA,"filler"
"subj10",8,501,"before","filler-item8",NA,NA,"filler"
"subj10",9,471,"the","filler-item8",NA,NA,"filler"
"subj10",10,521,"holidays.","filler-item8",NA,NA,"filler"
"subj10",1,445,"A","filler-item21",NA,NA,"filler"
"subj10",2,631,"priest","filler-item21",NA,NA,"filler"
"subj10",3,565,"decided","filler-item21",NA,NA,"filler"
"subj10",4,441,"to","filler-item21",NA,NA,"filler"
"subj10",5,445,"leave","filler-item21",NA,NA,"filler"
"subj10",6,391,"his","filler-item21",NA,NA,"filler"
"subj10",7,511,"parish","filler-item21",NA,NA,"filler"
"subj10",8,480,"because","filler-item21",NA,NA,"filler"
"subj10",9,360,"he","filler-item21",NA,NA,"filler"
"subj10",10,1066,"was","filler-item21",NA,NA,"filler"
"subj10",11,611,"unhappy","filler-item21",NA,NA,"filler"
"subj10",12,465,"with","filler-item21",NA,NA,"filler"
"subj10",13,340,"the","filler-item21",NA,NA,"filler"
"subj10",14,475,"local","filler-item21",NA,NA,"filler"
"subj10",15,587,"church-goers.","filler-item21",NA,NA,"filler"
"subj10",1,640,"A","filler-item24",NA,NA,"filler"
"subj10",2,611,"burglar","filler-item24",NA,NA,"filler"
"subj10",3,405,"tried","filler-item24",NA,NA,"filler"
"subj10",4,351,"to","filler-item24",NA,NA,"filler"
"subj10",5,365,"fight","filler-item24",NA,NA,"filler"
"subj10",6,355,"with","filler-item24",NA,NA,"filler"
"subj10",7,380,"a","filler-item24",NA,NA,"filler"
"subj10",8,425,"policeman","filler-item24",NA,NA,"filler"
"subj10",9,446,"last","filler-item24",NA,NA,"filler"
"subj10",10,410,"Friday","filler-item24",NA,NA,"filler"
"subj10",11,411,"and","filler-item24",NA,NA,"filler"
"subj10",12,431,"the","filler-item24",NA,NA,"filler"
"subj10",13,360,"policeman","filler-item24",NA,NA,"filler"
"subj10",14,521,"arrested","filler-item24",NA,NA,"filler"
"subj10",15,425,"him.","filler-item24",NA,NA,"filler"
"subj10",1,466,"The","filler-item13",NA,NA,"filler"
"subj10",2,676,"artists","filler-item13",NA,NA,"filler"
"subj10",3,471,"painted","filler-item13",NA,NA,"filler"
"subj10",4,436,"themselves","filler-item13",NA,NA,"filler"
"subj10",5,521,"green","filler-item13",NA,NA,"filler"
"subj10",6,395,"to","filler-item13",NA,NA,"filler"
"subj10",7,405,"express","filler-item13",NA,NA,"filler"
"subj10",8,415,"their","filler-item13",NA,NA,"filler"
"subj10",9,436,"support","filler-item13",NA,NA,"filler"
"subj10",10,385,"to","filler-item13",NA,NA,"filler"
"subj10",11,746,"ecologists.","filler-item13",NA,NA,"filler"
"subj10",1,455,"The","filler-item3",NA,NA,"filler"
"subj10",2,646,"flight","filler-item3",NA,NA,"filler"
"subj10",3,746,"attendant","filler-item3",NA,NA,"filler"
"subj10",4,802,"retired","filler-item3",NA,NA,"filler"
"subj10",5,375,"two","filler-item3",NA,NA,"filler"
"subj10",6,395,"months","filler-item3",NA,NA,"filler"
"subj10",7,321,"ago.","filler-item3",NA,NA,"filler"
"subj10",8,839,"to","item5","every","nopred","experiment"
"subj10",9,678,"last","item3","every","respred","experiment"
"subj10",8,754,"instructor","item9","every","nopred","experiment"
"subj10",9,709,"by","item10","each","respred","experiment"
"subj10",8,1168,"popular","item4","each","nopred","experiment"
"subj10",8,844,"end","item16","each","nopred","experiment"
"subj10",8,659,"to","item1","every","nopred","experiment"
"subj10",9,910,"the","item14","each","respred","experiment"
"subj10",9,830,"to","item6","each","respred","experiment"
"subj10",9,460,"the","item18","each","respred","experiment"
"subj10",8,425,"very","item17","every","nopred","experiment"
"subj10",9,425,"about","item2","each","respred","experiment"
"subj10",9,666,"any","item11","every","respred","experiment"
"subj10",9,986,"break.","item7","every","respred","experiment"
"subj10",9,487,"the","item15","every","respred","experiment"
"subj10",8,460,"workshop","item8","each","nopred","experiment"
"subj10",8,445,"regulations","item12","each","nopred","experiment"
"subj10",9,426,"trip","item13","every","nopred","experiment"
"subj11",1,599,"The","filler-item2",NA,NA,"filler"
"subj11",2,584,"burglar","filler-item2",NA,NA,"filler"
"subj11",3,803,"stole","filler-item2",NA,NA,"filler"
"subj11",4,500,"the","filler-item2",NA,NA,"filler"
"subj11",5,802,"Picasso","filler-item2",NA,NA,"filler"
"subj11",6,629,"painting","filler-item2",NA,NA,"filler"
"subj11",7,487,"two","filler-item2",NA,NA,"filler"
"subj11",8,418,"days","filler-item2",NA,NA,"filler"
"subj11",9,395,"ago.","filler-item2",NA,NA,"filler"
"subj11",1,504,"An","filler-item25",NA,NA,"filler"
"subj11",2,524,"online","filler-item25",NA,NA,"filler"
"subj11",3,701,"bookstore","filler-item25",NA,NA,"filler"
"subj11",4,414,"decided","filler-item25",NA,NA,"filler"
"subj11",5,370,"to","filler-item25",NA,NA,"filler"
"subj11",6,335,"ship","filler-item25",NA,NA,"filler"
"subj11",7,376,"each","filler-item25",NA,NA,"filler"
"subj11",8,378,"of","filler-item25",NA,NA,"filler"
"subj11",9,412,"its","filler-item25",NA,NA,"filler"
"subj11",10,926,"books","filler-item25",NA,NA,"filler"
"subj11",11,407,"free","filler-item25",NA,NA,"filler"
"subj11",12,357,"of","filler-item25",NA,NA,"filler"
"subj11",13,506,"charge.","filler-item25",NA,NA,"filler"
"subj11",1,377,"Each","filler-item8",NA,NA,"filler"
"subj11",2,476,"manager","filler-item8",NA,NA,"filler"
"subj11",3,519,"made","filler-item8",NA,NA,"filler"
"subj11",4,516,"the","filler-item8",NA,NA,"filler"
"subj11",5,609,"final","filler-item8",NA,NA,"filler"
"subj11",6,452,"decision","filler-item8",NA,NA,"filler"
"subj11",7,681,"right","filler-item8",NA,NA,"filler"
"subj11",8,296,"before","filler-item8",NA,NA,"filler"
"subj11",9,390,"the","filler-item8",NA,NA,"filler"
"subj11",10,450,"holidays.","filler-item8",NA,NA,"filler"
"subj11",1,345,"No","filler-item18",NA,NA,"filler"
"subj11",2,449,"tornadoes","filler-item18",NA,NA,"filler"
"subj11",3,461,"threatened","filler-item18",NA,NA,"filler"
"subj11",4,448,"more","filler-item18",NA,NA,"filler"
"subj11",5,528,"than","filler-item18",NA,NA,"filler"
"subj11",6,440,"two","filler-item18",NA,NA,"filler"
"subj11",7,415,"villages","filler-item18",NA,NA,"filler"
"subj11",8,421,"last","filler-item18",NA,NA,"filler"
"subj11",9,1734,"year.","filler-item18",NA,NA,"filler"
"subj11",1,367,"A","filler-item26",NA,NA,"filler"
"subj11",2,505,"young","filler-item26",NA,NA,"filler"
"subj11",3,527,"boy","filler-item26",NA,NA,"filler"
"subj11",4,525,"scout","filler-item26",NA,NA,"filler"
"subj11",5,498,"caught","filler-item26",NA,NA,"filler"
"subj11",6,842,"a","filler-item26",NA,NA,"filler"
"subj11",7,706,"fish","filler-item26",NA,NA,"filler"
"subj11",8,365,"and","filler-item26",NA,NA,"filler"
"subj11",9,622,"served","filler-item26",NA,NA,"filler"
"subj11",10,410,"it","filler-item26",NA,NA,"filler"
"subj11",11,433,"for","filler-item26",NA,NA,"filler"
"subj11",12,407,"dinner","filler-item26",NA,NA,"filler"
"subj11",13,375,"the","filler-item26",NA,NA,"filler"
"subj11",14,386,"same","filler-item26",NA,NA,"filler"
"subj11",15,460,"day.","filler-item26",NA,NA,"filler"
"subj11",1,596,"Each","filler-item10",NA,NA,"filler"
"subj11",2,565,"cowboy","filler-item10",NA,NA,"filler"
"subj11",3,441,"in","filler-item10",NA,NA,"filler"
"subj11",4,490,"western","filler-item10",NA,NA,"filler"
"subj11",5,421,"movies","filler-item10",NA,NA,"filler"
"subj11",6,424,"was","filler-item10",NA,NA,"filler"
"subj11",7,393,"played","filler-item10",NA,NA,"filler"
"subj11",8,400,"by","filler-item10",NA,NA,"filler"
"subj11",9,372,"a","filler-item10",NA,NA,"filler"
"subj11",10,335,"real","filler-item10",NA,NA,"filler"
"subj11",11,374,"cowboy","filler-item10",NA,NA,"filler"
"subj11",12,337,"in","filler-item10",NA,NA,"filler"
"subj11",13,352,"the","filler-item10",NA,NA,"filler"
"subj11",14,1202,"seventies.","filler-item10",NA,NA,"filler"
"subj11",1,153,"All","filler-item20",NA,NA,"filler"
"subj11",2,363,"the","filler-item20",NA,NA,"filler"
"subj11",3,426,"plates","filler-item20",NA,NA,"filler"
"subj11",4,397,"used","filler-item20",NA,NA,"filler"
"subj11",5,340,"in","filler-item20",NA,NA,"filler"
"subj11",6,423,"the","filler-item20",NA,NA,"filler"
"subj11",7,428,"restaurant","filler-item20",NA,NA,"filler"
"subj11",8,580,"were","filler-item20",NA,NA,"filler"
"subj11",9,818,"bought","filler-item20",NA,NA,"filler"
"subj11",10,427,"at","filler-item20",NA,NA,"filler"
"subj11",11,367,"a","filler-item20",NA,NA,"filler"
"subj11",12,372,"thrift","filler-item20",NA,NA,"filler"
"subj11",13,393,"store.","filler-item20",NA,NA,"filler"
"subj11",1,252,"Each","filler-item7",NA,NA,"filler"
"subj11",2,231,"of","filler-item7",NA,NA,"filler"
"subj11",3,451,"John's","filler-item7",NA,NA,"filler"
"subj11",4,335,"friends","filler-item7",NA,NA,"filler"
"subj11",5,367,"came","filler-item7",NA,NA,"filler"
"subj11",6,354,"to","filler-item7",NA,NA,"filler"
"subj11",7,379,"his","filler-item7",NA,NA,"filler"
"subj11",8,390,"wedding","filler-item7",NA,NA,"filler"
"subj11",9,391,"last","filler-item7",NA,NA,"filler"
"subj11",10,595,"April.","filler-item7",NA,NA,"filler"
"subj11",1,375,"The","filler-item19",NA,NA,"filler"
"subj11",2,401,"mothers","filler-item19",NA,NA,"filler"
"subj11",3,314,"ran","filler-item19",NA,NA,"filler"
"subj11",4,345,"themselves","filler-item19",NA,NA,"filler"
"subj11",5,326,"ragged","filler-item19",NA,NA,"filler"
"subj11",6,370,"chasing","filler-item19",NA,NA,"filler"
"subj11",7,357,"their","filler-item19",NA,NA,"filler"
"subj11",8,442,"toddlers.","filler-item19",NA,NA,"filler"
"subj11",1,283,"The","filler-item27",NA,NA,"filler"
"subj11",2,293,"speculators","filler-item27",NA,NA,"filler"
"subj11",3,335,"bled","filler-item27",NA,NA,"filler"
"subj11",4,327,"their","filler-item27",NA,NA,"filler"
"subj11",5,382,"clients","filler-item27",NA,NA,"filler"
"subj11",6,349,"dry","filler-item27",NA,NA,"filler"
"subj11",7,408,"before","filler-item27",NA,NA,"filler"
"subj11",8,403,"the","filler-item27",NA,NA,"filler"
"subj11",9,387,"market","filler-item27",NA,NA,"filler"
"subj11",10,491,"crashed.","filler-item27",NA,NA,"filler"
"subj11",1,374,"A","filler-item21",NA,NA,"filler"
"subj11",2,322,"priest","filler-item21",NA,NA,"filler"
"subj11",3,400,"decided","filler-item21",NA,NA,"filler"
"subj11",4,303,"to","filler-item21",NA,NA,"filler"
"subj11",5,327,"leave","filler-item21",NA,NA,"filler"
"subj11",6,323,"his","filler-item21",NA,NA,"filler"
"subj11",7,405,"parish","filler-item21",NA,NA,"filler"
"subj11",8,365,"because","filler-item21",NA,NA,"filler"
"subj11",9,378,"he","filler-item21",NA,NA,"filler"
"subj11",10,387,"was","filler-item21",NA,NA,"filler"
"subj11",11,787,"unhappy","filler-item21",NA,NA,"filler"
"subj11",12,354,"with","filler-item21",NA,NA,"filler"
"subj11",13,403,"the","filler-item21",NA,NA,"filler"
"subj11",14,687,"local","filler-item21",NA,NA,"filler"
"subj11",15,451,"church-goers.","filler-item21",NA,NA,"filler"
"subj11",1,224,"Every","filler-item15",NA,NA,"filler"
"subj11",2,311,"gadget","filler-item15",NA,NA,"filler"
"subj11",3,237,"patented","filler-item15",NA,NA,"filler"
"subj11",4,324,"by","filler-item15",NA,NA,"filler"
"subj11",5,283,"this","filler-item15",NA,NA,"filler"
"subj11",6,290,"inventor","filler-item15",NA,NA,"filler"
"subj11",7,341,"proved","filler-item15",NA,NA,"filler"
"subj11",8,320,"very","filler-item15",NA,NA,"filler"
"subj11",9,431,"useful","filler-item15",NA,NA,"filler"
"subj11",1,295,"The","filler-item6",NA,NA,"filler"
"subj11",2,284,"surgeons","filler-item6",NA,NA,"filler"
"subj11",3,303,"did","filler-item6",NA,NA,"filler"
"subj11",4,304,"the","filler-item6",NA,NA,"filler"
"subj11",5,328,"operation","filler-item6",NA,NA,"filler"
"subj11",6,327,"early","filler-item6",NA,NA,"filler"
"subj11",7,363,"in","filler-item6",NA,NA,"filler"
"subj11",8,343,"the","filler-item6",NA,NA,"filler"
"subj11",9,384,"morning.","filler-item6",NA,NA,"filler"
"subj11",1,207,"The","filler-item12",NA,NA,"filler"
"subj11",2,248,"mother","filler-item12",NA,NA,"filler"
"subj11",3,230,"cat","filler-item12",NA,NA,"filler"
"subj11",4,250,"licked","filler-item12",NA,NA,"filler"
"subj11",5,267,"the","filler-item12",NA,NA,"filler"
"subj11",6,241,"kittens","filler-item12",NA,NA,"filler"
"subj11",7,301,"clean","filler-item12",NA,NA,"filler"
"subj11",8,356,"very","filler-item12",NA,NA,"filler"
"subj11",9,339,"often.","filler-item12",NA,NA,"filler"
"subj11",1,214,"No","filler-item14",NA,NA,"filler"
"subj11",2,275,"soft","filler-item14",NA,NA,"filler"
"subj11",3,247,"drink","filler-item14",NA,NA,"filler"
"subj11",4,296,"commercial","filler-item14",NA,NA,"filler"
"subj11",5,316,"made","filler-item14",NA,NA,"filler"
"subj11",6,300,"a","filler-item14",NA,NA,"filler"
"subj11",7,309,"big","filler-item14",NA,NA,"filler"
"subj11",8,433,"impression.","filler-item14",NA,NA,"filler"
"subj11",1,248,"A","filler-item9",NA,NA,"filler"
"subj11",2,260,"kid","filler-item9",NA,NA,"filler"
"subj11",3,251,"broke","filler-item9",NA,NA,"filler"
"subj11",4,264,"his","filler-item9",NA,NA,"filler"
"subj11",5,278,"piggy","filler-item9",NA,NA,"filler"
"subj11",6,273,"bank","filler-item9",NA,NA,"filler"
"subj11",7,312,"open","filler-item9",NA,NA,"filler"
"subj11",8,292,"and","filler-item9",NA,NA,"filler"
"subj11",9,351,"collected","filler-item9",NA,NA,"filler"
"subj11",10,317,"all","filler-item9",NA,NA,"filler"
"subj11",11,352,"his","filler-item9",NA,NA,"filler"
"subj11",12,445,"treasures.","filler-item9",NA,NA,"filler"
"subj11",1,234,"The","filler-item4",NA,NA,"filler"
"subj11",2,271,"gardener","filler-item4",NA,NA,"filler"
"subj11",3,251,"grew","filler-item4",NA,NA,"filler"
"subj11",4,277,"the","filler-item4",NA,NA,"filler"
"subj11",5,284,"vegetables","filler-item4",NA,NA,"filler"
"subj11",6,322,"plump","filler-item4",NA,NA,"filler"
"subj11",7,350,"every","filler-item4",NA,NA,"filler"
"subj11",8,372,"season.","filler-item4",NA,NA,"filler"
"subj11",1,247,"The","filler-item5",NA,NA,"filler"
"subj11",2,288,"nannies","filler-item5",NA,NA,"filler"
"subj11",3,243,"punished","filler-item5",NA,NA,"filler"
"subj11",4,360,"each","filler-item5",NA,NA,"filler"
"subj11",5,291,"hyperactive","filler-item5",NA,NA,"filler"
"subj11",6,382,"child","filler-item5",NA,NA,"filler"
"subj11",7,436,"yesterday.","filler-item5",NA,NA,"filler"
"subj11",1,271,"Last","filler-item22",NA,NA,"filler"
"subj11",2,265,"summer%2C","filler-item22",NA,NA,"filler"
"subj11",3,287,"only","filler-item22",NA,NA,"filler"
"subj11",4,287,"one","filler-item22",NA,NA,"filler"
"subj11",5,271,"journalist","filler-item22",NA,NA,"filler"
"subj11",6,406,"was","filler-item22",NA,NA,"filler"
"subj11",7,184,"allowed","filler-item22",NA,NA,"filler"
"subj11",8,339,"to","filler-item22",NA,NA,"filler"
"subj11",9,299,"interview","filler-item22",NA,NA,"filler"
"subj11",10,331,"each","filler-item22",NA,NA,"filler"
"subj11",11,309,"famous","filler-item22",NA,NA,"filler"
"subj11",12,366,"rock","filler-item22",NA,NA,"filler"
"subj11",13,335,"star.","filler-item22",NA,NA,"filler"
"subj11",1,264,"Every","filler-item11",NA,NA,"filler"
"subj11",2,284,"violin","filler-item11",NA,NA,"filler"
"subj11",3,289,"in","filler-item11",NA,NA,"filler"
"subj11",4,316,"this","filler-item11",NA,NA,"filler"
"subj11",5,295,"orchestra","filler-item11",NA,NA,"filler"
"subj11",6,340,"is","filler-item11",NA,NA,"filler"
"subj11",7,339,"made","filler-item11",NA,NA,"filler"
"subj11",8,309,"by","filler-item11",NA,NA,"filler"
"subj11",9,352,"European","filler-item11",NA,NA,"filler"
"subj11",10,328,"craftsmen.","filler-item11",NA,NA,"filler"
"subj11",1,357,"A","filler-item24",NA,NA,"filler"
"subj11",2,274,"burglar","filler-item24",NA,NA,"filler"
"subj11",3,302,"tried","filler-item24",NA,NA,"filler"
"subj11",4,359,"to","filler-item24",NA,NA,"filler"
"subj11",5,343,"fight","filler-item24",NA,NA,"filler"
"subj11",6,336,"with","filler-item24",NA,NA,"filler"
"subj11",7,330,"a","filler-item24",NA,NA,"filler"
"subj11",8,351,"policeman","filler-item24",NA,NA,"filler"
"subj11",9,348,"last","filler-item24",NA,NA,"filler"
"subj11",10,358,"Friday","filler-item24",NA,NA,"filler"
"subj11",11,413,"and","filler-item24",NA,NA,"filler"
"subj11",12,363,"the","filler-item24",NA,NA,"filler"
"subj11",13,350,"policeman","filler-item24",NA,NA,"filler"
"subj11",14,365,"arrested","filler-item24",NA,NA,"filler"
"subj11",15,421,"him.","filler-item24",NA,NA,"filler"
"subj11",1,287,"The","filler-item1",NA,NA,"filler"
